,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,pos,track_name,track_uri
358,Painting Pictures,spotify:album:5mG8oNkNKM2my7t9ywra96,Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,268186.0,0.0,0.0,Tunnel Vision,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4
359,Seconds,spotify:album:1NZfXehwnpGrl6kpDMdozz,Ghost Loft,spotify:artist:4fQHCuys7JZvaQzRvB1kPR,172496.0,0.0,0.0,Seconds,spotify:track:7603o589huckPbiELnUKgu
360,Dale,spotify:album:62AITKgUMplmKKSTsTlDDo,Pitbull,spotify:artist:0TnOYISbd1XYRBk9myaseg,262706.0,0.0,0.0,Como Yo Le Doy - Spanglish Version,spotify:track:2MRv991PzjY2ecCluXoRq9
361,The Four Tops,spotify:album:3Npc25IilZrXEyD03Z0XjH,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,177818.0,0.0,0.0,Baby I Need Your Lovin',spotify:track:0SNtckqlgQCsiciQ3sNO8v
362,Thirteen Tales Of Love And Revenge,spotify:album:6Ymyr8aoX1jHVvrbGpyL24,The Pierces,spotify:artist:1ET1wIkDmuCBC80XcTr3Sg,229160.0,0.0,0.0,Secret,spotify:track:7eoC95sT8KxeZGPAikDOAm
363,Dangerous Woman,spotify:album:4lVR2fg3DAUQpGVJ6DciHW,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,226160.0,0.0,0.0,Side To Side,spotify:track:4pLwZjInHj3SimIyN9SnOz
364,Give You The Ghost,spotify:album:4gBdmXKSB1zXzyXcAcAWmw,POLIÇA,spotify:artist:34vLhockmYhf3LgznwyNaQ,300506.0,0.0,0.0,Dark Star,spotify:track:4BhguhtflQjKNarSrGyXqR
365,Beauty Behind The Madness,spotify:album:36yJ6fcaSCVsK1tybnNizj,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,277706.0,0.0,0.0,Earned It (Fifty Shades Of Grey),spotify:track:7ID2dydg1QFuWObmdhwzfm
366,Hot Fuss,spotify:album:4undIeGmofnAYKhnDclN1w,The Killers,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,301573.0,0.0,0.0,All These Things That I've Done,spotify:track:0kYUrLVQOfx21xuXu7OGrT
367,No More Tears (Bonus Track Version),spotify:album:6eh82ojicL8RSJF7GkYTh7,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,251866.0,0.0,0.0,"Mama, I'm Coming Home",spotify:track:0S3gpZzlT9Hb7CCSV2owX7
368,The Return of Albert Anastasia,spotify:album:5Arjp8LN6FuHzqHoCZ3sGn,Rick Ross,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,303934.0,0.0,0.0,Give It to Em,spotify:track:1eOtZerri1P7fLtjC5Hnw9
369,Maxinquaye,spotify:album:7Hj7jLvac1sBCDnvP6qBYd,Tricky,spotify:artist:6hhA8TKRNryM8FNzqCqdDO,270093.0,0.0,0.0,Overcome,spotify:track:4uXRGIjbWgpYO9R1bIqQ1h
370,It Is Well,spotify:album:23nxQxj7M00ktsNdLE2e1D,Kutless,spotify:artist:3lLT23km6QvzYCojCXAYtX,267106.0,0.0,0.0,Take Me In - Live,spotify:track:2qrkldGNpXQIFecvl7gewn
371,Selfish Machines,spotify:album:01dcOm8Whefyve6zChrq9Q,Pierce The Veil,spotify:artist:4iJLPqClelZOBCBifm8Fzv,268480.0,0.0,0.0,Caraphernelia,spotify:track:2G8PweZBBwTpyP8vpNQJK2
372,Never Too Much,spotify:album:1B4oPgG5ljWTRxsKcTHAYn,Luther Vandross,spotify:artist:19y5MFBH7gohEdGwKM7QsP,230466.0,0.0,0.0,Never Too Much,spotify:track:3nFJbZCHP4d9vduKjJLdBL
373,Rage,spotify:album:4UKi9fnRT7nJdNAuxZowGP,Attila,spotify:artist:4Uv5bceTJ2h3tLlssUNDNP,171026.0,0.0,0.0,Make It Sick,spotify:track:4uSSMYu2z7DE2VY4NLgYzq
374,ANTI,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,191600.0,0.0,0.0,Needed Me,spotify:track:1Tt4sE4pXi57mTD1GCzsqm
375,Slowhand 35th Anniversary,spotify:album:5L3heXJfh1liiYsZyFZ22G,Eric Clapton,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,225026.0,0.0,0.0,Wonderful Tonight,spotify:track:4qmHeQBYieqj3VMAPascsE
376,Chicago X,spotify:album:4asBn7hzIq2Ka7rDzJN24P,Chicago,spotify:artist:3iDD7bnsjL9J4fO298r0L0,235373.0,0.0,0.0,If You Leave Me Now - Remastered,spotify:track:0KMGxYKeUzK9wc5DZCt3HT
377,The Essential Rosemary Clooney,spotify:album:6IIfhQA1oHBvHGJQZnbXfP,Rosemary Clooney,spotify:artist:0NkyXWGxE3WTFixDSJ39PK,136866.0,0.0,0.0,Botch-A-Me (Ba-Ba-Baciami Piccina),spotify:track:72HUHsM38XhUE7YjA7oxLz
378,The College Dropout,spotify:album:1NRRN5RWwfuLmQdjshz0L7,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,221226.0,0.0,0.0,Through The Wire,spotify:track:1pHmmvnRsCqI56r8NZecvq
379,The Black Parade,spotify:album:0FZK97MXMm5mUQ8mtudjuK,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,311106.0,0.0,0.0,Welcome to the Black Parade,spotify:track:5wQnmLuC1W7ATsArWACrgW
380,I Love You.,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,240400.0,0.0,0.0,Sweater Weather,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
381,RKS,spotify:album:2aaWMtuGxw17AZpKhZGdXQ,Rainbow Kitten Surprise,spotify:artist:4hz8tIajF2INpgM0qzPJz2,210080.0,0.0,0.0,Run,spotify:track:4Fc62OkXYtEOjMmaSyJoQY
382,All We Need,spotify:album:5UOaWbjsdPwjPzzQbCGPWl,Raury,spotify:artist:2PU4qFehXQF7WnlFsJpBiJ,237826.0,0.0,0.0,Crystal Express,spotify:track:58l702tcyPKuXe9br3Grdl
383,Clay - Single,spotify:album:1HMpw6SrbpCiCIJ3EeSbZi,Manatee Commune,spotify:artist:41JNAYVuPs7zwJbQBQ6tec,211106.0,0.0,0.0,Clay - Instrumental,spotify:track:3FLUDepKf53GfUX2DVZFov
384,The Seldom Seen Kid,spotify:album:25KJ3Be6nm3mvFOOKZU2TE,Elbow,spotify:artist:0TJB3EE2efClsYIDQ8V2Jk,350160.0,0.0,0.0,Mirrorball,spotify:track:3b2QZA4kaXvpXlAVl5SLV6
385,Tha Carter III,spotify:album:5BGzOpea6At0Nd7tYtYZOP,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,221840.0,0.0,0.0,A Milli,spotify:track:6ScJMrlpiLfZUGtWp4QIVt
386,Cinemetropolis,spotify:album:3AXcJqm2VLLTpejm5UKdUp,Blue Scholars,spotify:artist:1SlPJ2l80sMnCHpz1wB8nT,252480.0,0.0,0.0,Tommy Chong,spotify:track:4lV4rSToJeG9gqpvkpgnkz
387,La Gran Señora,spotify:album:78I27AxTxuvAEWRfQLfcma,Jenni Rivera,spotify:artist:5c4wQaXkNDqSOTjqX4ExAu,201546.0,0.0,0.0,Ya Lo Sé,spotify:track:1Squ9MGqzmYZ2u0KyKU5YA
388,All Day,spotify:album:6PMuXABPVPf11EgTxrjroO,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,310906.0,0.0,0.0,All Day,spotify:track:79reBHqpRoWXaQbjBBY3UC
389,Caravan Palace,spotify:album:0AQU2cTRwdbTHkkJLmZZpG,Caravan Palace,spotify:artist:37J1PlAkhRK7yrZUtqaUpQ,244819.0,0.0,0.0,Dragons,spotify:track:6JMZJUyjquUbx3X7tRqMLt
390,Begin Civil Twilight,spotify:album:3YwzwIOCsk1kYCqj2QCBq8,Auburn Lull,spotify:artist:1AuZ1BKM3yVqa3Gn7fsOa5,247400.0,0.0,0.0,Stanfield Echo,spotify:track:2DS5C6221aD5L2bOSVhrPv
391,Talk Dirty,spotify:album:4PeZu0It7qVrTG40t3HM9A,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,225026.0,0.0,0.0,Marry Me,spotify:track:3ogtSrlbtiTamktbA0hw0E
392,I Still Am,spotify:album:1tSsb3t0pqVVONvBJivoT9,Yo Gotti,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,276333.0,0.0,0.0,Rake It Up,spotify:track:4knL4iPxPOZjQzTUlELGSY
393,I Cry When I Laugh,spotify:album:7BEPVoBcHuTLWpcdj8FhM8,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO,227343.0,0.0,0.0,Hold My Hand,spotify:track:58jx3tTuDuzHysC77c0AQd
394,Lungs,spotify:album:2FgknX5e7fJlriQtxvpLhZ,Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,251840.0,0.0,0.0,Dog Days Are Over,spotify:track:1YLJVmuzeM2YSUkCCaTNUB
395,Streets Of Gold,spotify:album:1W9toxqtPfieKk6cft0f7R,3OH!3,spotify:artist:0FWzNDaEu9jdgcYTbcOa4F,192440.0,0.0,0.0,My First Kiss - feat. Ke$ha,spotify:track:17tDv8WA8IhqE8qzuQn707
396,"Luces, Cámara Y Acción",spotify:album:3YOMUtPC7qeIhBkL3ixyhY,Banda Los Sebastianes,spotify:artist:0HgICyWHmS6rnl8xWEd0x6,192240.0,0.0,0.0,El Cuento Perfecto,spotify:track:1IT3kGP8FGkq74Co4B6Qm0
397,J To Tha L-O! The Remixes (Explicit Version),spotify:album:6qchFuC4TcijFIIvXFxenB,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,258666.0,0.0,0.0,I'm Real - Murder Remix,spotify:track:7rOIWUhSfjWh4E7443PYE8
398,Someday We Will Foresee Obstacles [Edition 2008],spotify:album:47jqlEdKbw5qSmVvrCkQqX,Syd Matters,spotify:artist:4kDmwaDsfY9hcvz7K0otLJ,283320.0,0.0,0.0,To All of You,spotify:track:3XPBHUOnYcrxiWN1ZZW95N
399,Modern Vampires of the City,spotify:album:6rhe02ppDhYAvPmavWeBkZ,Vampire Weekend,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,202666.0,0.0,0.0,Unbelievers,spotify:track:5329hKonR0ej5Tq4xmz5gD
400,Falling Into You,spotify:album:55UPmpHLvZKGgTPUD1woES,Céline Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,456866.0,0.0,0.0,It's All Coming Back to Me Now,spotify:track:2JRicL2f8tJl9TiQlH7vbJ
401,Under The Mistletoe,spotify:album:1wEnjjF0dtWufdTzWeQAm2,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,215160.0,0.0,0.0,The Christmas Song (Chestnuts Roasting On An Open Fire),spotify:track:4Z0l8dIngsalL0QdCun5CE
402,Peso,spotify:album:5iHriAMstCv20NpOo0BX1A,A$AP Rocky,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,170306.0,0.0,0.0,Peso,spotify:track:5sl2735QKaOmL8UL4Q39Ut
403,Volume II | XVI Dimensions,spotify:album:6JMMYZRKv49NigXV2bBpq8,The Originalites,spotify:artist:1ashw91vJIaal058MO18JL,280241.0,0.0,0.0,If We Could Dream,spotify:track:0FDqKNsxbc51Ju5uE1H96J
404,Desde Abajo,spotify:album:0yno13qSZ1kSJnWpAC5XBy,Mach & Daddy,spotify:artist:5Q1vijNjTVhQBoVrZVXms8,179213.0,0.0,0.0,La Botella,spotify:track:1IlJpEiMt4nuLr3cWFQUxa
405,Monkey Business,spotify:album:6Gdt5ogiuJ9knp8Q5148ea,The Black Eyed Peas,spotify:artist:1yxSLGMDHlW21z4YXirZDS,326960.0,0.0,0.0,My Humps,spotify:track:2WNVqZq1ujhMDlOAqBFkVv
406,Outlaws Like Me,spotify:album:43WYprY30K1r0pbDmf3amq,Justin Moore,spotify:artist:30e8DmahrEamvLbFRPdWmk,208493.0,0.0,0.0,Bait A Hook,spotify:track:6cAxSUPzHyywECgGSvoLyf
407,Do It Again,spotify:album:4BCxAlQ05BCLPuY1Xh4n7R,Pia Mia,spotify:artist:1BhWF9W2PngtPSyobKg0rP,207746.0,0.0,0.0,Do It Again,spotify:track:1PTqbs9FV8hSJCS7OOF5OC
408,"Arise, Great Warrior",spotify:album:6EdOm1hicxb2luWTen1vMU,The Fervor,spotify:artist:7jArsxoeL1n1Ty7FPJpCcu,289226.0,0.0,0.0,Crazy for the Feeling,spotify:track:5LMcJGucde6LunpKKT8U00
409,Lungs,spotify:album:2FgknX5e7fJlriQtxvpLhZ,Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,255133.0,0.0,0.0,Cosmic Love,spotify:track:0CSTvWUps1YmpQoXXay9ol
410,Finally Famous,spotify:album:3jQol8uDHmZIgqaVGogf37,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,197760.0,0.0,0.0,Dance (A$$),spotify:track:67W5fd1ld7dqHNCfaQu52I
411,Second Helping,spotify:album:5rtOJsiDDjA9V5306cyTRS,Lynyrd Skynyrd,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,281147.0,0.0,0.0,Sweet Home Alabama,spotify:track:4CJVkjo5WpmUAKp3R44LNb
412,Born To Die - The Paradise Edition,spotify:album:5VoeRuTrGhTbKelUfwymwu,Lana Del Rey,spotify:artist:00FQb4jTyendYWaN8pK0wa,265427.0,0.0,0.0,Summertime Sadness,spotify:track:3BJe4B8zGnqEdQPMvfVjuS
413,Inside the Lines,spotify:album:72KsBUWczf3pwEuurFQOC7,Mike Perry,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,204503.0,0.0,0.0,Inside the Lines,spotify:track:3qaYuV5XZAwiOvGE91HhwS
414,Pastel Blues,spotify:album:5b2uj8OsgNJAbJuKyNykRb,Nina Simone,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,622000.0,0.0,0.0,Sinnerman - Live In New York/1965,spotify:track:2HDwGSgOBJD9lE3BF5JEec
415,#willpower,spotify:album:6H7mXPXFFDOpby7Xcke1vh,will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA,253546.0,0.0,0.0,Feelin' Myself,spotify:track:0nAQSPlqQ89ok7g2uzfHgy
416,In The Name Of Love Remixes,spotify:album:1WSShu5SDgRFWR9ZXImKLM,Martin Garrix,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,209280.0,0.0,0.0,In The Name Of Love - The Him Remix,spotify:track:2sp1QtoKfxJaSlsu8NOLTn
417,Cloud Nine,spotify:album:0uMIzWh1uEpHEBell4rlF8,Kygo,spotify:artist:23fqKkggKUBHNkbKtXEls4,222801.0,0.0,0.0,Stole the Show,spotify:track:5masKPHeAOVNgxdLebIcK7
418,The Way Way Back - Music From The Motion Picture,spotify:album:2XjfnkclWOnYcu0sEbTwFy,Edie Brickell,spotify:artist:5Y4g6bsYzlhsC6jRDQnN4a,291280.0,0.0,0.0,Go Where The Love Is,spotify:track:0WnswIrvQzYuKsUe1u2Xnr
419,Cream,spotify:album:4XQtNG75u1UA079mwgI0IS,Pat Martino,spotify:artist:4DlMMgnldzX6OkCskmeGKz,628186.0,0.0,0.0,Sunny,spotify:track:4ZFXw4qLlixXSgc9Nj8IHC
420,Blurryface,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,202333.0,0.0,0.0,Stressed Out,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
421,"Exam Study Classical Music to Increase Brain Power, Classical Study Music for Relaxation, Concentration and Focus on Learning - Classical Music and Classical Songs",spotify:album:4GusunD6mDAoPYxtRcHZyP,Exam Study Classical Music Orchestra,spotify:artist:22pAlZRKZ8WyPTtf63Y5nV,474440.0,0.0,0.0,"Boccherini - Quartet in C Minor, Op. 1 I. Allegro comodo",spotify:track:0fX0YaLPCzYXaLi6cVryy3
422,"10,000 Reasons",spotify:album:0av22wHGgPZRC0BkGrnVVJ,Matt Redman,spotify:artist:0bz9hDpUbAw5JElgEiuIYZ,342493.0,0.0,0.0,"10,000 Reasons (Bless The Lord) - Live",spotify:track:0fxpHpK3aw2nFWII6yveDD
423,Lil Boat,spotify:album:4bJqW1SBOvsfcEzZwsjdjx,Lil Yachty,spotify:artist:6icQOAFXDZKsumw3YXyusw,243269.0,0.0,0.0,One Night,spotify:track:40yJGQyEaBbIkXpwMFkXip
424,Anything Goes,spotify:album:4xw2DKqtMyAde8WoF80WiQ,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,170813.0,0.0,0.0,Boots On,spotify:track:7K4VxvIXXbDbaVn6ARbch1
425,Shooting Rubberbands At The Stars,spotify:album:2oZzKVi2mqkQnZOad6DXMw,Edie Brickell & New Bohemians,spotify:artist:4awU3JRQXIYoxabdwO92AU,297866.0,0.0,0.0,What I Am,spotify:track:6hHUiDe461VUoTHnsplRYs
426,Got Your Six,spotify:album:6BNz3kTKk1A8z4Os0ZmFXf,Five Finger Death Punch,spotify:artist:5t28BP42x2axFnqOOMg3CM,178100.0,0.0,0.0,Got Your Six,spotify:track:5lLvgwHmsiYDz8xbAHPXpA
427,x,spotify:album:6NoBzYmh5gUusGPCfg0pct,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,219840.0,0.0,0.0,Don't,spotify:track:6gTJaPuj8DT8RjuDJyBgzP
428,If These Streets Could Talk,spotify:album:4YrwfWVOTlXjr7EDuLLoTm,Just Surrender,spotify:artist:1ZRtiZJWTAW1LEwKe7F3zz,215520.0,0.0,0.0,I Can Barely Breathe,spotify:track:7ttqkyolOODVeSuDZR5EZ2
429,FUTURE,spotify:album:17FBoXK1NU2rvJBbzdzw0r,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,204600.0,0.0,0.0,Mask Off,spotify:track:0VgkVdmE4gld66l8iyGjgx
430,Cold Water (feat. Justin Bieber & MØ),spotify:album:3o99825qhG7K7D07naRs4F,Major Lazer,spotify:artist:738wLrAtLtCtFOLvQBXOXp,185351.0,0.0,0.0,Cold Water (feat. Justin Bieber & MØ),spotify:track:6DNtNfH8hXkqOX1sjqmI7p
431,Blowin' Your Mind!,spotify:album:7dsWupQRlFuhG8FGiQAUjC,Van Morrison,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,183306.0,0.0,0.0,Brown Eyed Girl,spotify:track:3yrSvpt2l1xhsV9Em88Pul
432,This Is Happening,spotify:album:4hnqM0JK4CM1phwfq1Ldyz,LCD Soundsystem,spotify:artist:066X20Nz7iquqkkCW6Jxy6,536471.0,0.0,0.0,Dance Yrself Clean,spotify:track:2cmRpmO04TLaKPzmAzySYZ
433,Native,spotify:album:1Cm6wsvnTlOXrfI9PkD8i4,OneRepublic,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,241653.0,0.0,0.0,If I Lose Myself,spotify:track:5Zc3XI1rq7opdZUwFUdKCj
434,In A Perfect World,spotify:album:7vByqqEWERubaAEmTWljDU,Kodaline,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,306386.0,0.0,0.0,All I Want,spotify:track:5JuA3wlm0kn7IHfbeHV0i6
435,Loud,spotify:album:5QG3tjE5L9F6O2vCAPph38,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,263173.0,0.0,0.0,What's My Name?,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ
436,Don't Panic: It's Longer Now!,spotify:album:4yXwaoUnoQn5AzkfU4vLSe,All Time Low,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,213740.0,0.0,0.0,A Love Like War (feat. Vic Fuentes),spotify:track:7vBBL9qR7sgvb0vD04iLTk
437,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,182706.0,0.0,0.0,XO TOUR Llif3,spotify:track:7GX5flRQZVHRAGd6B4TmDO
438,Swimming Pool,spotify:album:6v7rfILNGFb4lOOEHI3F1n,Trishes,spotify:artist:7jrGA1rLw7YUndfjUQhILL,207250.0,0.0,0.0,Swimming Pool,spotify:track:3j00OZF6bex4vJgEwV346C
439,Confident,spotify:album:4HLTw1RgvSZkSLAc3pU9kU,Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,205745.0,0.0,0.0,Confident,spotify:track:6WjmPTZKeDylStKmGHLcqQ
440,Exis,spotify:album:2vnPwMLtMXZWGkKsoylsGt,Roy Woods,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,245626.0,0.0,0.0,Go Go Go,spotify:track:21bl9jnt8gKltnNYpOPbhw
441,Underground Luxury,spotify:album:177byugYOk12NcfRtWvghY,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,220240.0,0.0,0.0,HeadBand (feat. 2 Chainz),spotify:track:2LvRR121MWFmmEGkuV2vQP
442,Loose,spotify:album:2yboV2QBcVGEhcRlYuPpDT,Nelly Furtado,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,311186.0,0.0,0.0,All Good Things (Come To An End),spotify:track:6kEpjptnAwt11Atr4cEMe1
443,Borderland,spotify:album:6xsmGWFDOdSRjyZ7QBBGEx,John Mark McMillan,spotify:artist:0T1KC0OHfbRO0O5bNH2tek,401800.0,0.0,0.0,Future / Past,spotify:track:3cpeS6pjeBMznfSpqo39OI
444,She Wolf (Deluxe Version),spotify:album:5u0OuxRnf3FzvZR07xAxL2,Shakira,spotify:artist:0EmeFodog0BfCgMzAIvKQp,198826.0,0.0,0.0,Gypsy,spotify:track:3FESsHW8mAuiIsYpK6aJ6u
445,Strange Trails,spotify:album:1SUC3BzNqa5Kna2bZAsAK8,Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,208211.0,0.0,0.0,The Night We Met,spotify:track:6mORGLOz79w6VsCRLWYYuK
446,Wild Ones,spotify:album:0wmVf2KCcKnQbAYclahHYb,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,223800.0,0.0,0.0,I Cry,spotify:track:3zrYNl1aMdFrQkcOjKVr5u
447,More Life,spotify:album:1lXY618HWkwYKJWBRYR4MK,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,236614.0,0.0,0.0,Portland,spotify:track:2bjwRfXMk4uRgOD9IBYl9h
448,I'm Not Alone,spotify:album:4qUFn5brXrI7AQEHW4LYTg,Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,495413.0,0.0,0.0,I'm Not Alone - Deadmau5 Mix,spotify:track:2B4iuxJX1Qr5vE5s6be4y2
449,ATLAS,spotify:album:2estDSavGQ2q3IHLbzxkSE,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,197360.0,0.0,0.0,Something New,spotify:track:1Hv3FkfgVhuiAWk6jKsY29
450,HERO (Deluxe Edition),spotify:album:4sSXylKcBB3p47VfrBJlfK,Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,208893.0,0.0,0.0,Rich,spotify:track:4H0vNUFcHPz5lytcLjwqkr
451,Funhouse: The Tour Edition,spotify:album:2MqP4akeOQpLkq7jpQqlHT,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,251533.0,0.0,0.0,Sober,spotify:track:432fRHq6vKAP11oUDYDPiY
452,A Different Day,spotify:album:3KzIZXKtYfxYkoHmLU1R3k,Cody Johnson,spotify:artist:6zLBxLdl60ekBLpawtT63I,196906.0,0.0,0.0,Diamond In My Pocket,spotify:track:24Nt4OalWDICkEKVy81X6k
453,"Common Culture, Vol. IV : A Compilation by Connor Franta",spotify:album:5GSRjOouMROCc7JMpP9Pi7,MVRX,spotify:artist:4JUXI4t8u8rTx6JRB8fAcw,164571.0,0.0,0.0,Lust,spotify:track:0ahuwUC9hZggf2MkIVODOv
454,Outlandos D'Amour,spotify:album:3D9JqZG5Q1ptOJr8ZQ0j7I,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,191500.0,0.0,0.0,Roxanne - Remastered 2003,spotify:track:3FmAUR4SPWa3P1KyDf21Fu
455,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,272573.0,0.0,0.0,Over My Dead Body,spotify:track:2Gnsof1hvZzjE1xdLRpjtf
456,Noble Beast,spotify:album:3hnMZjSafpOIJBxv6t5QSG,Andrew Bird,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,231133.0,0.0,0.0,tenuousness,spotify:track:0OhfCAy6A2EVh4LaC55A1G
457,Un Día Normal,spotify:album:3mRSojK9iE4F9YtmRjwKyl,Juanes,spotify:artist:0UWZUmn7sybxMCqrw9tGa7,250693.0,0.0,0.0,Es Por Tí,spotify:track:1TUrIxj0I1iBgVzVPZ2A9p
458,SremmLife 2,spotify:album:5v6iBhIlflzR9rEd1LAMbd,Rae Sremmurd,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,228000.0,0.0,0.0,Look Alive,spotify:track:2IGr3q6ljcpLvHDFLtI0yW
459,Here As In Heaven,spotify:album:6KToyzPBIfHNyB5vWEfjrF,Elevation Worship,spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,349586.0,0.0,0.0,O Come to the Altar,spotify:track:1lEk3U3MzbDeL5MNHkE9JU
460,Sounds Good Feels Good,spotify:album:43v9cUsP5K0hvu9iyuAzmZ,5 Seconds of Summer,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,216454.0,0.0,0.0,She's Kinda Hot,spotify:track:5fsQSDifYpjfbCqvZKPVBj
461,Stories,spotify:album:5ttIIMPWCp2bvwsdAPcEXC,Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,206066.0,0.0,0.0,For A Better Day,spotify:track:3c3XJ9P1BjOtmNXKvdVyHK
462,In Return,spotify:album:7eq7Um3f3NMlHuNQSpicsz,ODESZA,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,262956.0,0.0,0.0,Say My Name,spotify:track:4auZhbHhgbiSMeh0kiHCRk
463,As I Am,spotify:album:0neqylYFL6s6Ikdf3UFmUo,Alicia Keys,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,253813.0,0.0,0.0,No One,spotify:track:0JEqGkvUiMTQmFY6sgL9kg
464,99.9%,spotify:album:3XmoA9zwTpg4VZJCcOGkNZ,KAYTRANADA,spotify:artist:6qgnBH6iDM91ipVXv28OMu,227746.0,0.0,0.0,YOU'RE THE ONE,spotify:track:2kYf8lZWXI4Ajd7ZhVhKhu
465,Encore,spotify:album:55bbXORm6ZrVq52zfZnxBf,DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,220573.0,0.0,0.0,Middle,spotify:track:4OZEu0Vwq0RB2LAq14v99n
466,Love Ran Red,spotify:album:1I5FTCyGotvADiEmqPeWjY,Chris Tomlin,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,250626.0,0.0,0.0,At The Cross (Love Ran Red),spotify:track:27uBwOJbW6kHsCbKGukxMK
467,Just Enough Hip To Be Woman,spotify:album:7enH7cYcQOGSyR8qCN39MB,BRONCHO,spotify:artist:6Lll1MPPak4m4vZKuJB264,136280.0,0.0,0.0,What,spotify:track:5xhukedm2mj6DcfL76dxni
468,Curtain Call,spotify:album:71xFWYFtiHC8eP99QB30AA,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,326466.0,0.0,0.0,Lose Yourself - Soundtrack Version,spotify:track:7w9bgPAmPTtrkt2v16QWvQ
